datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,BCPEP,6032,6500
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,CENTRAL,-720,3100
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,EAST,3593,5900
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,WEST,2240,5000
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,APSOUTH,2549,3800
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,BCPEP,5809,6500
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,CENTRAL,-980,3100
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,EAST,3085,5900
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,WEST,1864,5000
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,APSOUTH,2513,3800
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,BCPEP,5696,6500
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,CENTRAL,-1166,3100
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,EAST,3208,5900
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,WEST,1577,5000
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,APSOUTH,2249,3800
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,BCPEP,5364,6500
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,CENTRAL,-1550,3100
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,EAST,2779,5900
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,WEST,1114,5000
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,APSOUTH,2165,3800
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,BCPEP,5339,6500
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,CENTRAL,-1588,3100
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,EAST,2751,5900
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,WEST,1053,5000
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,APSOUTH,2251,3800
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,BCPEP,5346,6500
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,CENTRAL,-1491,3100
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,EAST,2927,5900
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,WEST,1141,5000
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,APSOUTH,2358,3800
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,BCPEP,5442,6500
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,CENTRAL,-1393,3100
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,EAST,2984,5900
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,WEST,1298,5000
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,APSOUTH,3123,3800
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,BCPEP,6127,6500
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,CENTRAL,-551,3100
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,EAST,3940,5900
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,WEST,2445,5000
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,APSOUTH,3102,3800
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,BCPEP,6500,6500
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,CENTRAL,399,3100
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,EAST,5090,5900
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,WEST,3469,5000
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,APSOUTH,2537,3800
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,BCPEP,6408,6500
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,CENTRAL,113,3100
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,EAST,5004,5900
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,WEST,3143,5000
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,APSOUTH,3120,3800
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,BCPEP,6500,6500
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,CENTRAL,211,3100
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,EAST,4679,5900
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,WEST,3309,5000
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,APSOUTH,3098,3800
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,BCPEP,6403,6500
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,CENTRAL,259,3100
