forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
9/3/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Mid Atlantic - Dominion,4635,171,2809,1655
9/3/2015 12:00:00 AM,9/7/2015 12:00:00 AM,PJM RTO,7956,190,4557,3209
9/3/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Western,3321,19,1748,1554
9/3/2015 12:00:00 AM,9/8/2015 12:00:00 AM,Mid Atlantic - Dominion,5362,182,3704,1476
9/3/2015 12:00:00 AM,9/8/2015 12:00:00 AM,PJM RTO,7755,201,4695,2859
9/3/2015 12:00:00 AM,9/8/2015 12:00:00 AM,Western,2393,19,991,1383
9/3/2015 12:00:00 AM,9/9/2015 12:00:00 AM,Mid Atlantic - Dominion,5189,247,3516,1426
9/3/2015 12:00:00 AM,9/9/2015 12:00:00 AM,PJM RTO,8314,266,5234,2814
9/3/2015 12:00:00 AM,9/9/2015 12:00:00 AM,Western,3125,19,1718,1388
9/2/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,5906,122,2388,3396
9/2/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,13243,141,3049,10053
9/2/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,7337,19,661,6657
9/2/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,5189,122,2987,2080
9/2/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,8798,141,3465,5192
9/2/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,3609,19,478,3112
9/2/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Mid Atlantic - Dominion,4952,122,2876,1954
9/2/2015 12:00:00 AM,9/4/2015 12:00:00 AM,PJM RTO,8739,141,4009,4589
9/2/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Western,3787,19,1133,2635
9/2/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Mid Atlantic - Dominion,6220,122,4315,1783
9/2/2015 12:00:00 AM,9/5/2015 12:00:00 AM,PJM RTO,11891,141,7896,3854
9/2/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Western,5671,19,3581,2071
9/2/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Mid Atlantic - Dominion,8881,122,6995,1764
9/2/2015 12:00:00 AM,9/6/2015 12:00:00 AM,PJM RTO,16235,141,12259,3835
9/2/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Western,7354,19,5264,2071
9/2/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Mid Atlantic - Dominion,4744,171,2809,1764
9/2/2015 12:00:00 AM,9/7/2015 12:00:00 AM,PJM RTO,8398,190,4373,3835
9/2/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Western,3654,19,1564,2071
9/2/2015 12:00:00 AM,9/8/2015 12:00:00 AM,Mid Atlantic - Dominion,5471,182,3704,1585
9/2/2015 12:00:00 AM,9/8/2015 12:00:00 AM,PJM RTO,8394,201,4558,3635
9/2/2015 12:00:00 AM,9/8/2015 12:00:00 AM,Western,2923,19,854,2050
9/1/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,6034,122,3224,2688
9/1/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,12143,141,3754,8248
9/1/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,6109,19,530,5560
9/1/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,4449,122,2857,1470
9/1/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,7902,141,3531,4230
9/1/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,3453,19,674,2760
9/1/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,4651,122,3059,1470
9/1/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,6850,141,4070,2639
9/1/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,2199,19,1011,1169
9/1/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Mid Atlantic - Dominion,4367,122,2794,1451
9/1/2015 12:00:00 AM,9/4/2015 12:00:00 AM,PJM RTO,6588,141,3912,2535
9/1/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Western,2221,19,1118,1084
9/1/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Mid Atlantic - Dominion,5165,122,3592,1451
9/1/2015 12:00:00 AM,9/5/2015 12:00:00 AM,PJM RTO,9680,141,7093,2446
9/1/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Western,4515,19,3501,995
9/1/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Mid Atlantic - Dominion,8179,122,6606,1451
9/1/2015 12:00:00 AM,9/6/2015 12:00:00 AM,PJM RTO,13942,141,11355,2446
9/1/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Western,5763,19,4749,995
9/1/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Mid Atlantic - Dominion,4385,171,2763,1451
9/1/2015 12:00:00 AM,9/7/2015 12:00:00 AM,PJM RTO,6877,190,4241,2446
9/1/2015 12:00:00 AM,9/7/2015 12:00:00 AM,Western,2492,19,1478,995
8/31/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,3990,98,980,2912
8/31/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,10243,117,1777,8349
8/31/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,6253,19,797,5437
8/31/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,3825,122,1671,2032
8/31/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,5196,141,2161,2894
8/31/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,1371,19,490,862
8/31/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,3551,122,1489,1940
8/31/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,5030,141,2226,2663
8/31/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,1479,19,737,723
8/31/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,3643,122,1691,1830
8/31/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,5467,141,2773,2553
8/31/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,1824,19,1082,723
8/31/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Mid Atlantic - Dominion,3349,122,1416,1811
8/31/2015 12:00:00 AM,9/4/2015 12:00:00 AM,PJM RTO,4596,141,1924,2531
8/31/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Western,1247,19,508,720
8/31/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Mid Atlantic - Dominion,4124,89,2224,1811
8/31/2015 12:00:00 AM,9/5/2015 12:00:00 AM,PJM RTO,7395,108,4796,2491
8/31/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Western,3271,19,2572,680
8/31/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Mid Atlantic - Dominion,4124,89,2224,1811
8/31/2015 12:00:00 AM,9/6/2015 12:00:00 AM,PJM RTO,8725,108,6126,2491
8/31/2015 12:00:00 AM,9/6/2015 12:00:00 AM,Western,4601,19,3902,680
8/30/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,5794,98,2616,3080
8/30/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,18404,117,8140,10147
8/30/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,12610,19,5524,7067
8/30/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,2987,98,756,2133
8/30/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,8574,117,2181,6276
8/30/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,5587,19,1425,4143
8/30/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,3663,122,1638,1903
8/30/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,6123,141,2228,3754
8/30/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,2460,19,590,1851
8/30/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,3389,122,1456,1811
8/30/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,4918,141,2293,2484
8/30/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,1529,19,837,673
8/30/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,3591,122,1658,1811
8/30/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,5465,141,2840,2484
8/30/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,1874,19,1182,673
8/30/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Mid Atlantic - Dominion,3297,122,1383,1792
8/30/2015 12:00:00 AM,9/4/2015 12:00:00 AM,PJM RTO,4717,141,2111,2465
8/30/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Western,1420,19,728,673
8/30/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Mid Atlantic - Dominion,4072,89,2191,1792
8/30/2015 12:00:00 AM,9/5/2015 12:00:00 AM,PJM RTO,7421,108,4888,2425
8/30/2015 12:00:00 AM,9/5/2015 12:00:00 AM,Western,3349,19,2697,633
8/29/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,8073,98,5086,2889
8/29/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,17679,117,9579,7983
8/29/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,9606,19,4493,5094
8/29/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,5251,98,3088,2065
8/29/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,14874,117,8538,6219
8/29/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,9623,19,5450,4154
8/29/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,2660,98,578,1984
8/29/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,7357,117,2388,4852
8/29/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,4697,19,1810,2868
8/29/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,3445,122,1569,1754
8/29/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,4587,141,1944,2502
8/29/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,1142,19,375,748
8/29/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,3171,122,1387,1662
8/29/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,4436,141,2009,2286
8/29/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,1265,19,622,624
8/29/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,3418,122,1634,1662
8/29/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,5028,141,2601,2286
8/29/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,1610,19,967,624
8/29/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Mid Atlantic - Dominion,3148,122,1383,1643
8/29/2015 12:00:00 AM,9/4/2015 12:00:00 AM,PJM RTO,4304,141,1896,2267
8/29/2015 12:00:00 AM,9/4/2015 12:00:00 AM,Western,1156,19,513,624
8/28/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,8297,99,5334,2864
8/28/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,18262,118,9983,8161
8/28/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,9965,19,4649,5297
8/28/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,7868,98,5775,1995
8/28/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,14943,117,9262,5564
8/28/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,7075,19,3487,3569
8/28/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,5313,318,3087,1908
8/28/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,13021,337,7572,5112
8/28/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,7708,19,4485,3204
8/28/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,2664,318,438,1908
8/28/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,5712,337,1985,3390
8/28/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,3048,19,1547,1482
8/28/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,3495,342,1261,1892
8/28/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,4723,361,1862,2500
8/28/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,1228,19,601,608
8/28/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,3426,342,1284,1800
8/28/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,4777,361,2132,2284
8/28/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,1351,19,848,484
8/28/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Mid Atlantic - Dominion,3682,342,1540,1800
8/28/2015 12:00:00 AM,9/3/2015 12:00:00 AM,PJM RTO,4926,361,2281,2284
8/28/2015 12:00:00 AM,9/3/2015 12:00:00 AM,Western,1244,19,741,484
8/27/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,8807,99,5757,2951
8/27/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,19332,118,10527,8687
8/27/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,10525,19,4770,5736
8/27/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,8202,99,5812,2291
8/27/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,16634,118,9554,6962
8/27/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,8432,19,3742,4671
8/27/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,7466,98,5084,2284
8/27/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,14186,117,7651,6418
8/27/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,6720,19,2567,4134
8/27/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,5754,318,3239,2197
8/27/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,12862,337,6559,5966
8/27/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,7108,19,3320,3769
8/27/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,2816,318,301,2197
8/27/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,5763,337,1115,4311
8/27/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,2947,19,814,2114
8/27/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,3408,342,1244,1822
8/27/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,5267,361,1833,3073
8/27/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,1859,19,589,1251
8/27/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Mid Atlantic - Dominion,3339,342,1267,1730
8/27/2015 12:00:00 AM,9/2/2015 12:00:00 AM,PJM RTO,5317,361,2099,2857
8/27/2015 12:00:00 AM,9/2/2015 12:00:00 AM,Western,1978,19,832,1127
8/26/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Mid Atlantic - Dominion,8798,99,5501,3198
8/26/2015 12:00:00 AM,8/26/2015 12:00:00 AM,PJM RTO,16592,118,8007,8467
8/26/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Western,7794,19,2506,5269
8/26/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,8956,99,6301,2556
8/26/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,15652,118,8395,7139
8/26/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,6696,19,2094,4583
8/26/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,6473,99,4351,2023
8/26/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,13016,118,6317,6581
8/26/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,6543,19,1966,4558
8/26/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,4754,98,3250,1406
8/26/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,10212,117,4668,5427
8/26/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,5458,19,1418,4021
8/26/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,4008,318,2371,1319
8/26/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,10628,337,5316,4975
8/26/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,6620,19,2945,3656
8/26/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,1796,350,127,1319
8/26/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,4828,369,894,3565
8/26/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,3032,19,767,2246
8/26/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Mid Atlantic - Dominion,2571,374,996,1201
8/26/2015 12:00:00 AM,9/1/2015 12:00:00 AM,PJM RTO,4635,393,1658,2584
8/26/2015 12:00:00 AM,9/1/2015 12:00:00 AM,Western,2064,19,662,1383
8/25/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Mid Atlantic - Dominion,6217,99,3268,2850
8/25/2015 12:00:00 AM,8/25/2015 12:00:00 AM,PJM RTO,13163,118,5595,7450
8/25/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Western,6946,19,2327,4600
8/25/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Mid Atlantic - Dominion,6800,99,5270,1431
8/25/2015 12:00:00 AM,8/26/2015 12:00:00 AM,PJM RTO,12838,118,7900,4820
8/25/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Western,6038,19,2630,3389
8/25/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,6858,99,5347,1412
8/25/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,12548,118,7647,4783
8/25/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,5690,19,2300,3371
8/25/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,4333,99,2840,1394
8/25/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,8665,118,4062,4485
8/25/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,4332,19,1222,3091
8/25/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,4685,98,3200,1387
8/25/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,9088,117,4850,4121
8/25/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,4403,19,1650,2734
8/25/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,3939,318,2321,1300
8/25/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,9772,337,5401,4034
8/25/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,5833,19,3080,2734
8/25/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Mid Atlantic - Dominion,1782,350,132,1300
8/25/2015 12:00:00 AM,8/31/2015 12:00:00 AM,PJM RTO,4327,369,954,3004
8/25/2015 12:00:00 AM,8/31/2015 12:00:00 AM,Western,2545,19,822,1704
8/24/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Mid Atlantic - Dominion,6058,99,3139,2820
8/24/2015 12:00:00 AM,8/24/2015 12:00:00 AM,PJM RTO,14947,118,6094,8735
8/24/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Western,8889,19,2955,5915
8/24/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Mid Atlantic - Dominion,4897,99,3532,1266
8/24/2015 12:00:00 AM,8/25/2015 12:00:00 AM,PJM RTO,10213,118,4720,5375
8/24/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Western,5316,19,1188,4109
8/24/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Mid Atlantic - Dominion,4457,99,3152,1206
8/24/2015 12:00:00 AM,8/26/2015 12:00:00 AM,PJM RTO,9055,118,4925,4012
8/24/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Western,4598,19,1773,2806
8/24/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,4325,99,3020,1206
8/24/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,7409,118,4070,3221
8/24/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,3084,19,1050,2015
8/24/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,3841,99,2536,1206
8/24/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,6447,118,3108,3221
8/24/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,2606,19,572,2015
8/24/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,4168,98,2896,1174
8/24/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,7276,117,3993,3166
8/24/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,3108,19,1097,1992
8/24/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Mid Atlantic - Dominion,3509,318,2017,1174
8/24/2015 12:00:00 AM,8/30/2015 12:00:00 AM,PJM RTO,8292,337,4789,3166
8/24/2015 12:00:00 AM,8/30/2015 12:00:00 AM,Western,4783,19,2772,1992
8/23/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Mid Atlantic - Dominion,5876,99,3747,2030
8/23/2015 12:00:00 AM,8/23/2015 12:00:00 AM,PJM RTO,19740,118,11927,7695
8/23/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Western,13864,19,8180,5665
8/23/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Mid Atlantic - Dominion,4289,99,2771,1419
8/23/2015 12:00:00 AM,8/24/2015 12:00:00 AM,PJM RTO,10870,118,5920,4832
8/23/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Western,6581,19,3149,3413
8/23/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Mid Atlantic - Dominion,4191,99,2894,1198
8/23/2015 12:00:00 AM,8/25/2015 12:00:00 AM,PJM RTO,8073,118,4082,3873
8/23/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Western,3882,19,1188,2675
8/23/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Mid Atlantic - Dominion,3756,99,2514,1143
8/23/2015 12:00:00 AM,8/26/2015 12:00:00 AM,PJM RTO,7664,118,4287,3259
8/23/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Western,3908,19,1773,2116
8/23/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,3624,99,2382,1143
8/23/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,6480,118,3432,2930
8/23/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,2856,19,1050,1787
8/23/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,3783,99,2541,1143
8/23/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,6161,118,3113,2930
8/23/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,2378,19,572,1787
8/23/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Mid Atlantic - Dominion,4110,98,2901,1111
8/23/2015 12:00:00 AM,8/29/2015 12:00:00 AM,PJM RTO,6990,117,3998,2875
8/23/2015 12:00:00 AM,8/29/2015 12:00:00 AM,Western,2880,19,1097,1764
8/22/2015 12:00:00 AM,8/22/2015 12:00:00 AM,Mid Atlantic - Dominion,5526,99,3439,1988
8/22/2015 12:00:00 AM,8/22/2015 12:00:00 AM,PJM RTO,16118,118,9334,6666
8/22/2015 12:00:00 AM,8/22/2015 12:00:00 AM,Western,10592,19,5895,4678
8/22/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Mid Atlantic - Dominion,5866,99,4242,1525
8/22/2015 12:00:00 AM,8/23/2015 12:00:00 AM,PJM RTO,17873,118,12225,5530
8/22/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Western,12007,19,7983,4005
8/22/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Mid Atlantic - Dominion,4271,99,2748,1424
8/22/2015 12:00:00 AM,8/24/2015 12:00:00 AM,PJM RTO,9829,118,5760,3951
8/22/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Western,5558,19,3012,2527
8/22/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Mid Atlantic - Dominion,4187,99,2887,1201
8/22/2015 12:00:00 AM,8/25/2015 12:00:00 AM,PJM RTO,7366,118,3670,3578
8/22/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Western,3179,19,783,2377
8/22/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Mid Atlantic - Dominion,3752,99,2507,1146
8/22/2015 12:00:00 AM,8/26/2015 12:00:00 AM,PJM RTO,7291,118,3875,3298
8/22/2015 12:00:00 AM,8/26/2015 12:00:00 AM,Western,3539,19,1368,2152
8/22/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Mid Atlantic - Dominion,3620,99,2375,1146
8/22/2015 12:00:00 AM,8/27/2015 12:00:00 AM,PJM RTO,6838,118,3425,3295
8/22/2015 12:00:00 AM,8/27/2015 12:00:00 AM,Western,3218,19,1050,2149
8/22/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Mid Atlantic - Dominion,3779,99,2534,1146
8/22/2015 12:00:00 AM,8/28/2015 12:00:00 AM,PJM RTO,6519,118,3106,3295
8/22/2015 12:00:00 AM,8/28/2015 12:00:00 AM,Western,2740,19,572,2149
8/21/2015 12:00:00 AM,8/21/2015 12:00:00 AM,Mid Atlantic - Dominion,6041,99,4005,1937
8/21/2015 12:00:00 AM,8/21/2015 12:00:00 AM,PJM RTO,12589,118,6848,5623
8/21/2015 12:00:00 AM,8/21/2015 12:00:00 AM,Western,6548,19,2843,3686
8/21/2015 12:00:00 AM,8/22/2015 12:00:00 AM,Mid Atlantic - Dominion,5562,99,4466,997
8/21/2015 12:00:00 AM,8/22/2015 12:00:00 AM,PJM RTO,14761,118,10784,3859
8/21/2015 12:00:00 AM,8/22/2015 12:00:00 AM,Western,9199,19,6318,2862
8/21/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Mid Atlantic - Dominion,4975,99,3904,972
8/21/2015 12:00:00 AM,8/23/2015 12:00:00 AM,PJM RTO,15238,118,11520,3600
8/21/2015 12:00:00 AM,8/23/2015 12:00:00 AM,Western,10263,19,7616,2628
8/21/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Mid Atlantic - Dominion,3154,99,2137,918
8/21/2015 12:00:00 AM,8/24/2015 12:00:00 AM,PJM RTO,6564,118,3326,3120
8/21/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Western,3410,19,1189,2202
8/21/2015 12:00:00 AM,8/25/2015 12:00:00 AM,Mid Atlantic - Dominion,3273,99,2256,918
